date,value,peak,drawdown
2013-10-31,11004.589546074023,19909.04736556146,-44.7256850415169
2013-11-01,11004.589546074023,19909.04736556146,-44.7256850415169
2013-11-04,11004.589546074023,19909.04736556146,-44.7256850415169
2013-11-05,11004.589546074023,19909.04736556146,-44.7256850415169
2013-11-06,11004.589546074023,19909.04736556146,-44.7256850415169
2013-11-07,11004.589546074023,19909.04736556146,-44.7256850415169
2013-11-08,11004.589546074023,19909.04736556146,-44.7256850415169
2013-11-11,11004.589546074023,19909.04736556146,-44.7256850415169
2013-11-12,11004.589546074023,19909.04736556146,-44.7256850415169
2013-11-13,11004.589546074023,19909.04736556146,-44.7256850415169
2013-11-14,11052.289439720493,19909.04736556146,-44.48609601060736
2013-11-15,11018.22068566825,19909.04736556146,-44.65721798056749
2013-11-18,10752.475395745843,19909.04736556146,-45.992014593599265
2013-11-19,10577.774719329776,19909.04736556146,-46.869508494780405
2013-11-20,10420.203700193711,19909.04736556146,-47.660962833317114
2013-11-21,10502.414101796792,19909.04736556146,-47.24803297236713
2013-11-22,10399.650017062782,19909.04736556146,-47.76420073693717
2013-11-25,10625.731003477604,19909.04736556146,-46.62863165488307
2013-11-26,10625.731003477604,19909.04736556146,-46.62863165488307
2013-11-27,10666.494102917053,19909.04736556146,-46.42388504551008
2013-11-29,10598.553599554629,19909.04736556146,-46.76513946173066
2013-12-02,10700.463495613976,19909.04736556146,-46.253262151942195
2013-12-03,10693.66892988716,19909.04736556146,-46.287390182289684
2013-12-04,10843.136491112775,19909.04736556146,-45.53663823278073
2013-12-05,10666.494102917053,19909.04736556146,-46.42388504551008
2013-12-06,10510.235411901784,19909.04736556146,-47.20874776719693
2013-12-09,10333.589587768907,19909.04736556146,-48.09601183809586
2013-12-10,10333.589587768907,19909.04736556146,-48.09601183809586
2013-12-11,10333.589587768907,19909.04736556146,-48.09601183809586
2013-12-12,10333.589587768907,19909.04736556146,-48.09601183809586
2013-12-13,10333.589587768907,19909.04736556146,-48.09601183809586
2013-12-16,10333.589587768907,19909.04736556146,-48.09601183809586
2013-12-17,10333.589587768907,19909.04736556146,-48.09601183809586
2013-12-18,10333.589587768907,19909.04736556146,-48.09601183809586
2013-12-19,10333.589587768907,19909.04736556146,-48.09601183809586
2013-12-20,10333.589587768907,19909.04736556146,-48.09601183809586
2013-12-23,10333.589587768907,19909.04736556146,-48.09601183809586
2013-12-24,10333.589587768907,19909.04736556146,-48.09601183809586
2013-12-26,10235.607586290858,19909.04736556146,-48.58815995386929
2013-12-27,10294.395796142458,19909.04736556146,-48.29287606221864
2013-12-30,10431.568285796191,19909.04736556146,-47.603880315033805
2013-12-31,10464.226200079904,19909.04736556146,-47.4398447703688
2014-01-02,10359.714928160647,19909.04736556146,-47.96478838017727
2014-01-03,10235.607586290858,19909.04736556146,-48.58815995386929
2014-01-06,10372.780901807282,19909.04736556146,-47.89916005850661
2014-01-07,10542.61130574473,19909.04736556146,-47.046128766656764
2014-01-08,10686.313891702359,19909.04736556146,-46.324333377259045
2014-01-09,10287.864048113177,19909.04736556146,-48.32568400078721
2014-01-10,10274.802203779998,19909.04736556146,-48.391291581568666
2014-01-13,10033.114312893551,19909.04736556146,-49.605251679451186
2014-01-14,10346.652257964777,19909.04736556146,-48.030400109136565
2014-01-15,10457.694452050622,19909.04736556146,-47.472652708937375
2014-01-16,10457.694452050622,19909.04736556146,-47.472652708937375
2014-01-17,10457.694452050622,19909.04736556146,-47.472652708937375
2014-01-21,10496.933121052702,19909.04736556146,-47.27556307284582
2014-01-22,10483.85246219143,19909.04736556146,-47.34126515602986
2014-01-23,10444.612966293917,19909.04736556146,-47.53835894548656
2014-01-24,10176.464834458173,19909.04736556146,-48.88522465388597
2014-01-27,10111.06484773355,19909.04736556146,-49.2137184563456
2014-01-28,10111.06484773355,19909.04736556146,-49.2137184563456
2014-01-29,10111.06484773355,19909.04736556146,-49.2137184563456
2014-01-30,10111.06484773355,19909.04736556146,-49.2137184563456
2014-01-31,10111.06484773355,19909.04736556146,-49.2137184563456
2014-02-03,10111.06484773355,19909.04736556146,-49.2137184563456
2014-02-04,10111.06484773355,19909.04736556146,-49.2137184563456
2014-02-05,10111.06484773355,19909.04736556146,-49.2137184563456
2014-02-06,10111.06484773355,19909.04736556146,-49.2137184563456
2014-02-07,10111.06484773355,19909.04736556146,-49.2137184563456
2014-02-10,10111.06484773355,19909.04736556146,-49.2137184563456
2014-02-11,10111.06484773355,19909.04736556146,-49.2137184563456
2014-02-12,10471.949592640374,19909.04736556146,-47.40105138955727
2014-02-13,10801.728398794727,19909.04736556146,-45.74462453949712
2014-02-14,11143.950367145533,19909.04736556146,-44.02569765129864
2014-02-18,11137.724459222238,19909.04736556146,-44.05696940332665
2014-02-19,11287.058926184509,19909.04736556146,-43.306885965278326
2014-02-20,11685.277091158036,19909.04736556146,-41.30669902683967
2014-02-21,11598.16630213271,19909.04736556146,-41.744242759725694
2014-02-24,11766.165905737396,19909.04736556146,-40.90040728874635
2014-02-25,11713.036427395256,19909.04736556146,-41.16726826590211
2014-02-26,11694.287114337905,19909.04736556146,-41.2614431036685
2014-02-27,11563.032482590841,19909.04736556146,-41.920714385397964
2014-02-28,11488.028150102235,19909.04736556146,-42.29744929948707
2014-03-03,11431.776277452846,19909.04736556146,-42.57999357002154
2014-03-04,11550.531891625316,19909.04736556146,-41.983502879171645
2014-03-05,11650.535045958573,19909.04736556146,-41.48120283187636
2014-03-06,11488.028150102235,19909.04736556146,-42.29744929948707
2014-03-07,11475.525985745775,19909.04736556146,-42.36024569615488
2014-03-10,11306.77272788401,19909.04736556146,-43.20786665341711
2014-03-11,11419.27568648732,19909.04736556146,-42.642782063795224
2014-03-12,11450.527950596595,19909.04736556146,-42.48580687791399
2014-03-13,11088.01159929188,19909.04736556146,-44.30666924590349
2014-03-14,11088.01159929188,19909.04736556146,-44.30666924590349
2014-03-17,11088.01159929188,19909.04736556146,-44.30666924590349
2014-03-18,11088.01159929188,19909.04736556146,-44.30666924590349
2014-03-19,11088.01159929188,19909.04736556146,-44.30666924590349
2014-03-20,11088.01159929188,19909.04736556146,-44.30666924590349
2014-03-21,11088.01159929188,19909.04736556146,-44.30666924590349
2014-03-24,11088.01159929188,19909.04736556146,-44.30666924590349
2014-03-25,11088.01159929188,19909.04736556146,-44.30666924590349
2014-03-26,10835.601234758271,19909.04736556146,-45.57448663514848
2014-03-27,10691.36749716079,19909.04736556146,-46.298949915330205
2014-03-28,10691.36749716079,19909.04736556146,-46.298949915330205
2014-03-31,10691.36749716079,19909.04736556146,-46.298949915330205
2014-04-01,10691.36749716079,19909.04736556146,-46.298949915330205
2014-04-02,10691.36749716079,19909.04736556146,-46.298949915330205
2014-04-03,10691.36749716079,19909.04736556146,-46.298949915330205
2014-04-04,10360.293599360053,19909.04736556146,-47.961881806152
2014-04-07,10394.542548947109,19909.04736556146,-47.78985474248496
2014-04-08,10765.572836140225,19909.04736556146,-45.92622821942528
2014-04-09,10754.157238070396,19909.04736556146,-45.98356696527395
2014-04-10,10491.58123944377,19909.04736556146,-47.30244472876166
2014-04-11,10343.171279944094,19909.04736556146,-48.04788451186447
2014-04-14,10457.333726775092,19909.04736556146,-47.47446457501467
2014-04-15,10531.537628836148,19909.04736556146,-47.10175009652379
2014-04-16,10554.370980353375,19909.04736556146,-46.98706177870541
2014-04-17,10554.370980353375,19909.04736556146,-46.98706177870541
2014-04-21,10639.668265875374,19909.04736556146,-46.55862698744791
2014-04-22,10730.657190494398,19909.04736556146,-46.101603992081415
2014-04-23,10855.760162226414,19909.04736556146,-45.473231526865334
2014-04-24,10952.432852699247,19909.04736556146,-44.98765987344681
2014-04-25,10651.042955076826,19909.04736556146,-46.50149372038297
2014-04-28,10605.551355764848,19909.04736556146,-46.729990837681854
2014-04-29,10628.29357667392,19909.04736556146,-46.615760254512864
2014-04-30,10503.18988919252,19909.04736556146,-47.24413631482504
2014-05-01,10560.053314708419,19909.04736556146,-46.95852031084556
2014-05-02,10480.444805285915,19909.04736556146,-47.35838127837839
2014-05-05,10480.444805285915,19909.04736556146,-47.35838127837839
2014-05-06,10480.444805285915,19909.04736556146,-47.35838127837839
2014-05-07,10480.444805285915,19909.04736556146,-47.35838127837839
2014-05-08,10480.444805285915,19909.04736556146,-47.35838127837839
2014-05-09,10480.444805285915,19909.04736556146,-47.35838127837839
2014-05-12,10480.444805285915,19909.04736556146,-47.35838127837839
2014-05-13,10480.444805285915,19909.04736556146,-47.35838127837839
2014-05-14,10480.444805285915,19909.04736556146,-47.35838127837839
2014-05-15,10480.444805285915,19909.04736556146,-47.35838127837839
2014-05-16,10480.444805285915,19909.04736556146,-47.35838127837839
2014-05-19,10480.444805285915,19909.04736556146,-47.35838127837839
2014-05-20,10480.444805285915,19909.04736556146,-47.35838127837839
2014-05-21,10480.444805285915,19909.04736556146,-47.35838127837839
2014-05-22,10480.444805285915,19909.04736556146,-47.35838127837839
2014-05-23,10480.444805285915,19909.04736556146,-47.35838127837839
2014-05-27,10667.494915409537,19909.04736556146,-46.4188581224529
2014-05-28,10758.182542312668,19909.04736556146,-45.96334849791908
2014-05-29,10741.181408507444,19909.04736556146,-46.04874250745181
2014-05-30,10769.521602607907,19909.04736556146,-45.906394189221956
2014-06-02,10735.513653749736,19909.04736556146,-46.0772107442973
2014-06-03,10690.166644596327,19909.04736556146,-46.30498160806976
2014-06-04,10701.50215411174,19909.04736556146,-46.248045134378806
2014-06-05,10746.849873421115,19909.04736556146,-46.02027070360511
2014-06-06,10786.524866881027,19909.04736556146,-45.82098947868551
2014-06-09,10797.86037639644,19909.04736556146,-45.76405300499456
2014-06-10,10854.543605221226,19909.04736556146,-45.479342100529905
2014-06-11,10996.247416347405,19909.04736556146,-44.76758624137565
2014-06-12,11064.266154687604,19909.04736556146,-44.42593886322005
2014-06-13,11075.600954047053,19909.04736556146,-44.369005956530316
2014-06-16,11041.592295032919,19909.04736556146,-44.539826078606886
2014-06-17,11115.277367818895,19909.04736556146,-44.16971759760826
2014-06-18,11103.943988771376,19909.04736556146,-44.22664337029553
2014-06-19,10848.875140307555,19909.04736556146,-45.50781390437662
2014-06-20,10729.843768524135,19909.04736556146,-46.10568968214647
2014-06-23,10605.143931827042,19909.04736556146,-46.73203726376305
2014-06-24,10440.769811826005,19909.04736556146,-47.55766250329796
2014-06-25,10440.769811826005,19909.04736556146,-47.55766250329796
2014-06-26,10440.769811826005,19909.04736556146,-47.55766250329796
2014-06-27,10440.769811826005,19909.04736556146,-47.55766250329796
2014-06-30,10440.769811826005,19909.04736556146,-47.55766250329796
2014-07-01,10440.769811826005,19909.04736556146,-47.55766250329796
2014-07-02,10440.769811826005,19909.04736556146,-47.55766250329796
2014-07-03,10440.769811826005,19909.04736556146,-47.55766250329796
2014-07-07,10440.769811826005,19909.04736556146,-47.55766250329796
2014-07-08,10440.769811826005,19909.04736556146,-47.55766250329796
2014-07-09,10440.769811826005,19909.04736556146,-47.55766250329796
2014-07-10,10440.769811826005,19909.04736556146,-47.55766250329796
2014-07-11,10440.769811826005,19909.04736556146,-47.55766250329796
2014-07-14,10440.769811826005,19909.04736556146,-47.55766250329796
2014-07-15,10484.071632511323,19909.04736556146,-47.34016429813411
2014-07-16,10473.24600780816,19909.04736556146,-47.39453970095669
2014-07-17,10446.183980432246,19909.04736556146,-47.53046798963376
2014-07-18,9980.705852652849,19909.04736556146,-49.86849109657849
2014-07-21,10040.243397883587,19909.04736556146,-49.56944341168661
2014-07-22,9996.94089907094,19909.04736556146,-49.78694502297692
2014-07-23,9785.852067396569,19909.04736556146,-50.847210879993824
2014-07-24,9785.852067396569,19909.04736556146,-50.847210879993824
2014-07-25,9785.852067396569,19909.04736556146,-50.847210879993824
2014-07-28,9785.852067396569,19909.04736556146,-50.847210879993824
2014-07-29,9785.852067396569,19909.04736556146,-50.847210879993824
2014-07-30,9785.852067396569,19909.04736556146,-50.847210879993824
2014-07-31,9785.852067396569,19909.04736556146,-50.847210879993824
2014-08-01,9785.852067396569,19909.04736556146,-50.847210879993824
2014-08-04,9785.852067396569,19909.04736556146,-50.847210879993824
2014-08-05,9785.852067396569,19909.04736556146,-50.847210879993824
2014-08-06,9785.852067396569,19909.04736556146,-50.847210879993824
2014-08-07,9785.852067396569,19909.04736556146,-50.847210879993824
2014-08-08,9785.852067396569,19909.04736556146,-50.847210879993824
2014-08-11,9785.852067396569,19909.04736556146,-50.847210879993824
2014-08-12,9785.852067396569,19909.04736556146,-50.847210879993824
2014-08-13,9842.807790974059,19909.04736556146,-50.56113127743076
2014-08-14,9734.071718968013,19909.04736556146,-51.107295390707904
2014-08-15,9858.3384573617,19909.04736556146,-50.483123193455306
2014-08-18,9992.961784405767,19909.04736556146,-49.80693148738233
2014-08-19,10073.569971420868,19909.04736556146,-49.40204929721518
2014-08-20,10011.16252400888,19909.04736556146,-49.7155120474216
2014-08-21,9917.551677243813,19909.04736556146,-50.185704543557776
2014-08-22,9922.752351920299,19909.04736556146,-50.15958237617832
2014-08-25,9938.353078538086,19909.04736556146,-50.08122239073385
2014-08-26,10115.17277400941,19909.04736556146,-49.193084991567346
2014-08-27,10000.760525950072,19909.04736556146,-49.76775964052744
2014-08-28,10083.97002336217,19909.04736556146,-49.34981147915015
2014-08-29,10115.17277400941,19909.04736556146,-49.193084991567346
2014-09-02,10141.178093509343,19909.04736556146,-49.0624643796293
2014-09-03,10234.78634545107,19909.04736556146,-48.59228491688087
2014-09-04,10416.80671559888,19909.04736556146,-47.67802535033493
2014-09-05,10385.604613657473,19909.04736556146,-47.83474857957079
2014-09-08,10291.994415598241,19909.04736556146,-48.30493781736003
2014-09-09,10161.979494803614,19909.04736556146,-48.957982226805385
2014-09-10,10198.382920127342,19909.04736556146,-48.77513357184313
2014-09-11,10094.37267012681,19909.04736556146,-49.297560627697386
2014-09-12,9943.554401920406,19909.04736556146,-50.055096965007465
2014-09-15,9808.338157743457,19909.04736556146,-50.73426680017922
2014-09-16,9808.338157743457,19909.04736556146,-50.73426680017922
2014-09-17,9808.338157743457,19909.04736556146,-50.73426680017922
2014-09-18,9808.338157743457,19909.04736556146,-50.73426680017922
2014-09-19,9808.338157743457,19909.04736556146,-50.73426680017922
2014-09-22,9808.338157743457,19909.04736556146,-50.73426680017922
2014-09-23,9808.338157743457,19909.04736556146,-50.73426680017922
2014-09-24,9808.338157743457,19909.04736556146,-50.73426680017922
2014-09-25,9808.338157743457,19909.04736556146,-50.73426680017922
2014-09-26,9808.338157743457,19909.04736556146,-50.73426680017922
2014-09-29,9808.338157743457,19909.04736556146,-50.73426680017922
2014-09-30,9808.338157743457,19909.04736556146,-50.73426680017922
2014-10-01,9808.338157743457,19909.04736556146,-50.73426680017922
2014-10-02,9808.338157743457,19909.04736556146,-50.73426680017922
2014-10-03,9808.338157743457,19909.04736556146,-50.73426680017922
2014-10-06,9808.338157743457,19909.04736556146,-50.73426680017922
2014-10-07,9808.338157743457,19909.04736556146,-50.73426680017922
